vendor_id,name,description,price_cents,category_slug,product_type,image_url,coa_url,ship_to_states,status,hemp_derived_attestation,delta8_disclaimer_ack
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Weekender Duffle — Charcoal,"The GHD Hemp Weekender Duffle — Charcoal is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 55% hemp / 45% organic cotton canvas with a weekender duffle fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",9800,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Laptop Messenger — Sand Monogram,"The GHD Hemp Laptop Messenger — Sand Monogram is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 55% hemp / 45% organic cotton canvas with a messenger bag fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",7600,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Pouch Clutch — Natural,"The GHD Hemp Pouch Clutch — Natural is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 100% hemp canvas with organic cotton lining with a pouch fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",2400,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Denim Jacket — Natural,"The GHD Hemp Denim Jacket — Natural is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 100% hemp denim with a classic trucker fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",9800,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Canvas Jacket — Sage,"The GHD Hemp Canvas Jacket — Sage is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 55% hemp / 45% organic cotton canvas with a utility jacket fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",9200,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Bomber Jacket — Black,"The GHD Hemp Bomber Jacket — Black is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 55% hemp / 45% recycled polyester ripstop with a bomber fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",11200,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Puffer Jacket — Clay,"The GHD Hemp Puffer Jacket — Clay is a premium hemp-based piece built for clean daily wear and long-term durability. It uses hemp nylon blend shell with recycled polyester fill with a puffer fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",13400,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Quarter-Zip Pullover — Natural,"The GHD Hemp Quarter-Zip Pullover — Natural is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 55% hemp / 45% organic cotton fleece with a relaxed quarter-zip fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",7200,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Half-Zip Pullover — Sage,"The GHD Hemp Half-Zip Pullover — Sage is a premium hemp-based piece built for clean daily wear and long-term durability. It uses 55% hemp / 45% organic cotton fleece with a relaxed half-zip fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",7800,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Windbreaker — Dusk Blue,"The GHD Hemp Windbreaker — Dusk Blue is a premium hemp-based piece built for clean daily wear and long-term durability. It uses hemp nylon blend water-resistant shell with a relaxed windbreaker fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",6400,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
debf6809-dbb4-4987-aabe-60c5fdf7ab49,GHD Hemp Anorak Jacket — Black,"The GHD Hemp Anorak Jacket — Black is a premium hemp-based piece built for clean daily wear and long-term durability. It uses hemp nylon blend water-resistant shell with a relaxed anorak fit profile, finished with Good Hemp Distros branding in a polished, sustainability-forward direction. Care is simple: machine wash cold, wash with like colors, and hang dry or tumble low to preserve shape and color. Made for people who want natural materials, better design, and a brand with purpose.",8400,clothing,non_intoxicating,,,"AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,DC",pending_review,true,
